"Id","IsDeleted","MasterRecordId","Name","Type","ParentId","BillingStreet","BillingCity","BillingState","BillingPostalCode","BillingCountry","BillingLatitude","BillingLongitude","BillingGeocodeAccuracy","ShippingStreet","ShippingCity","ShippingState","ShippingPostalCode","ShippingCountry","ShippingLatitude","ShippingLongitude","ShippingGeocodeAccuracy","Phone","Fax","AccountNumber","Website","Sic","Industry","AnnualRevenue","NumberOfEmployees","Ownership","TickerSymbol","Description","Rating","Site","OwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","Jigsaw","JigsawCompanyId","AccountSource","SicDesc","Current_Participant__c","Provider_Type__c","Org_ID__c","Primary_Email__c","Participation_Level__c","Alternate_ID__c","Primary_Address__Street__s","Primary_Address__City__s","Primary_Address__PostalCode__s","Primary_Address__StateCode__s","Primary_Address__CountryCode__s","Primary_Address__Latitude__s","Primary_Address__Longitude__s","Primary_Address__GeocodeAccuracy__s","Year_6_Milestone_Pass_Rate__c","Additional_Addresses__c","TIN_s__c","Sites__c","County_s__c","Location_Type__c","NCQA_Status__c","TI_Program_Participation__c","Clinic_NPI_s__c","Year_6_Incentive_Payment__c","DBA_Name__c","Primary_Contact__c","ACO__c","Justice_Decision__c","Competitive_Region__c","Justice_Contact_Name__c","JusticePartnerEmails__c","TI_Participation_Level__c","Current_Participant_Status__c","QIC_Attendance__c","TI_Eligibility__c"
"001Hs000037iLebIAE","0","","WEST VALLEY PEDIATRICS PC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(623) 298-7775","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 21:12:33","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","PEDS PCP","860780153","admin@wvpeds.com","","","","","","","","","","","","","860780153","","","None","None","New TI Participant","","","West Valley Pediatrics","","Equality Health;Phoenix Children's Care Network","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLecIAE","0","","INTEGRATED MEDICAL SERVICES IN","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(602) 579-3778","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:39:14","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT PCP","860783428","gyann.phillips@imsaz.com","","","","","","","","","","","","","860783428","","","None","None","TI 1.0 Participant","","","Integrated Medical Services","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLedIAE","0","","HERITAGE TECHNOLOGIES LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:26:34","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT PCP","860805100","michelle.dinsdale@reveremedical.com","","","","","","","","","","","","","860805100","","","None","None","TI 1.0 Participant","","","Revere Medical","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeeIAE","0","","HONORHEALTH MEDICAL GROUP LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:27:09","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT PCP","860828589","psieckmann@honorhealth.com","","","","","","","","","","","","","860828589","","","None","None","New TI Participant","","","Honorhealth Medical Group","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLefIAE","0","","MARICOPA COUNTY SPECIAL HEALTH","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:43:58","005Hs00000CSLH8IAP","2025-03-14 17:31:08","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE;PEDS BH;PEDS PCP","860830701","michael.white@valleywisehealth.org","","","","","","","","","","","","","860830701","","","None","None","TI 1.0 Participant","","","Valleywise Health","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: Eligible"
"001Hs000037iLegIAE","0","","PHOENICIAN MEDICAL CENTER INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:05:36","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT PCP","860854458","anupam@phoenicianmedical.com","","","","","","","","","","","","","860854458","","","None","None","TI 1.0 Participant","","","Phoenician Medical Center","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLehIAE","0","","CLEARPATH FAMILY HEALTHCARE LT","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:46:58","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT PCP","860895774","pa.romero@cpfhc.com","","","","","","","","","","","","","860895774","","","None","None","TI 1.0 Participant","","","Clearpath Family Healthcare","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeiIAE","0","","MOMDOC LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:45:35","005Hs00000CSLH8IAP","2025-03-14 17:31:10","2025-03-14 00:00:00","","","","","1","ADULT PCP","860919727","diegogettler@momdoc.com","","","","","","","","","","","","","860919727","","","None","None","New TI Participant","","","MomDoc","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLejIAE","0","","SOUTHWEST NETWORK INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:33:29","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","860966400","amyh@southwestnetwork.org","","","","","","","","","","","","","860966400","","","None","None","TI 1.0 Participant","","","Southwest Network","","Equality Health","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLekIAE","0","","JOSE FRANCISCO CARRAZCO MD","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:39:53","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","PEDS PCP","860968975","brithza+968975@hkpeds.com","","","","","","","","","","","","","860968975","","","None","None","TI 1.0 Participant","","","Happy Kids Pediatrics","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLelIAE","0","","PREMIER MEDICAL GROUP LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:19:32","005Hs00000CSLH8IAP","2025-01-06 23:19:32","2024-10-18 00:00:00","","","","","0","ADULT PCP;PEDS PCP","860979858","creyes@pmgarizona.com","","","","","","","","","","","","","860979858","","","None","None","TI 1.0 Participant","","","Premier Medical Group","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Withdrawn;Y1 - Peds BH: No Application;Y1 - Peds PCP: Withdrawn;Y1 - Justice: No Application"
"001Hs000037iLemIAE","0","","RAJIV PARIKH MD PC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 250-8160","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 23:23:14","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT PCP","860986198","parikh2004@gmail.com","","","","","","","","","","","","","860986198","","","None","None","TI 1.0 Participant","","","Rajiv Parikh MD","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLenIAE","0","","CLINICA HISPANA OF WEST VALLEY","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:47:33","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","PEDS PCP","861008204","vaidp@yahoo.com","","","","","","","","","","","","","861008204","","","None","None","TI 1.0 Participant","","","Clinica Hispana Of West Valley","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLeoIAE","0","","SAGE COUNSELING","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(503) 516-2213","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 20:23:28","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT BH","861013435","judsonb@sagecounseling.net","","","","","","","","","","","","","861013435","","","None","None","New TI Participant","","","Sage Counseling","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLepIAE","0","","NEW HORIZON YOUTH HOMES","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 722-2730","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:58:56","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","PEDS BH","861014335","mindy@nhccservices.org","","","","","","","","","","","","","861014335","","","None","None","New TI Participant","","","New Horizon Youth Homes","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeqIAE","0","","CANYON PEDIATRICS INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 776-7155","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:44:12","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","PEDS PCP","861019071","richardb@canyonpeds.com","","","","","","","","","","","","","861019071","","","None","None","TI 1.0 Participant","","","Canyon Pediatrics","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLerIAE","0","","CORAZON INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(520) 836-4278","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-03-03 16:35:07","005Hs00000CSLH8IAP","2025-03-03 16:35:07","2025-01-30 00:00:00","","","","","0","ADULT BH;PEDS BH","861020010","scherry@chaposcorazon.com","","","","","","","","","","","","","861020010","","","None","None","New TI Participant","","","Corazon","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLesIAE","0","","CLINICA LA FAMILIA PC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(623) 285-3110","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:47:53","005Hs00000CSLH8IAP","2025-03-14 17:31:02","2025-03-14 00:00:00","","","","","1","ADULT PCP","861039168","jrodriguez@clinicalafamilia.com","","","","","","","","","","","","","861039168","","","None","None","TI 1.0 Participant","","","Clinica La Familia","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLetIAE","0","","WRIGHT FAMILY MEDICINE,INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-07 21:16:17","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT PCP","861040206","wrightfm@icloud.com","","","","","","","","","","","","","861040206","","","None","None","New TI Participant","","","Wright Family Medicine","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLeuIAE","0","","CROSSROADS INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:54:58","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH","861424959","chris.riley@thecrossroadsinc.org","","","","","","","","","","","","","861424959","","","None","None","New TI Participant","","","Crossroads","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLevIAE","0","","HEALTHYU FAMILY MEDICINE LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:26:16","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT PCP;PEDS PCP","861498246","shane.speirs@healthyuclinics.com","","","","","","","","","","","","","861498246","","","None","None","New TI Participant","","","Healthyu Family Medicine","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLewIAE","0","","LOTUS BEHAVIORAL HEALTH SERVIC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:42:34","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","863823373","kmorrow@lotus-bhs.com","","","","","","","","","","","","","863823373","","","None","None","New TI Participant","","","Lotus Behavioral Health Services","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLexIAE","0","","COUNTY OF YAVAPAI","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:54:23","005Hs00000CSLH8IAP","2025-01-06 21:54:23","2024-10-18 00:00:00","","","","","0","ADULT PCP;PEDS PCP","866000561","leslie.horton@yavapaiaz.gov","","","","","","","","","","","","","866000561","","","None","None","New TI Participant","","","County Of Yavapai CHC","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Rejected;Y1 - Peds BH: No Application;Y1 - Peds PCP: Rejected;Y1 - Justice: No Application"
"001Hs000037iLeyIAE","0","","COMMUNITY INTERVENTION ASSOC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE","870728628","scrawford@chaarizona.com","","","","","","","","","","","","","870728628","","","None","None","TI 1.0 Participant","","","Community Intervention Associates dba Community Health Associates","","","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: Eligible"
"001Hs000037iLezIAE","0","","MIND 247 PRACTICE LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(844) 646-3247","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:45:14","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH;PEDS BH","870847992","providerservices@mind24-7.com","","","","","","","","","","","","","870847992","","","None","None","New TI Participant","","","Mind 24-7","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: Eligible;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLf0IAE","0","","NORTHSIGHT RECOVERY LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 544-0283","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","JUSTICE","873799807","jbloom@northsightrecovery.com","","","","","","","","","","","","","873799807","","","None","None","New TI Participant","","","Northsight Recovery","","","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: Eligible"
"001Hs000037iLf1IAE","0","","NOMI HEALTH","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-03-06 18:42:20","005Hs00000CSLH8IAP","2025-03-06 18:42:20","2025-03-04 00:00:00","","","","","0","ADULT PCP;JUSTICE","882510161","sara.ratner@nomihealth.com","","","","","","","","","","","","","882510161","","","None","None","New TI Participant","","","I Am Wellness dba Nomi Health","","None","","","","","","","",""
"001Hs000037iLf2IAE","0","","ACCU CARE URGENT CARE LLC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 516-1113","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:38:57","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT PCP","900187476","lidoushafl@aol.com","","","","","","","","","","","","","900187476","","","None","None","TI 1.0 Participant","","","Accu Care Urgent Care","","Equality Health","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult BH: No Application;Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Adult PCP: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds BH: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Peds PCP: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application;Y1 - Justice: No Application;Y1 - Justice: No Application"
"001Hs000037iLf3IAE","0","","BANNER PRIMARY CARE PHYSICIANS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:42:16","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT PCP","900730400","david.valenzuela@bannerhealth.com","","","","","","","","","","","","","900730400","","","None","None","TI 1.0 Participant","","","Banner Primary Care Physicians","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLf4IAE","0","","BANNER UNIV PRIMARY CARE PHYS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:42:31","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT PCP","901116752","susanne.wild@bannerhealth.com","","","","","","","","","","","","","901116752","","","None","None","TI 1.0 Participant","","","Banner University Primary Care Physicians","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLf5IAE","0","","CHOOSE LIFE WELLNESS","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(480) 228-7800","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT BH","922624584","admin@chooselifewellnessaz.com","","","","","","","","","","","","","922624584","","","None","None","New TI Participant","","","Choose Life Wellness","","","","","","","","","",""
"001Hs000037iLf6IAE","0","","HOLON HEALTH GREAT LAKES PC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(804) 955-5246","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:26:52","005Hs00000CSLH8IAP","2025-03-14 17:31:00","2025-03-14 00:00:00","","","","","1","ADULT PCP;PEDS PCP","923862746","jason.herzog@holonhealth.com","","","","","","","","","","","","","923862746","","","None","None","New TI Participant","","","Holon Health Great Lakes","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs000037iLf7IAE","0","","COMMUNITY BRIDGES INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:49:43","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;JUSTICE;PEDS BH;PEDS PCP","942880847","jsoto@cbridges.com","","","","","","","","","","","","","942880847","","","None","None","TI 1.0 Participant","","","Community Bridges","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: Eligible;Y1 - Peds PCP: Eligible;Y1 - Justice: Eligible"
"001Hs000037iLf8IAE","0","","KINGMAN HOSPITAL INC","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","(928) 263-5146","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 22:40:48","005Hs00000CSLH8IAP","2025-03-14 17:31:04","2025-03-14 00:00:00","","","","","1","ADULT PCP","942916102","anthony.santarelli@azkrmc.com","","","","","","","","","","","","","942916102","","","None","None","TI 1.0 Participant","","","Kingman Regional Medical Center (KRMC)","","None","","","","","","","","Y1 - Adult BH: No Application;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs000037iLf9IAE","0","","BANNER-UNIVERSITY MEDICAL GRP","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-01-29 21:43:32","005Hs00000CSMBoIAP","2025-01-06 21:42:46","005Hs00000CSLH8IAP","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","ADULT BH;ADULT PCP;PEDS PCP","942958258","alex.redburn@bannerhealth.com","","","","","","","","","","","","","942958258","","","None","None","TI 1.0 Participant","","","Banner University Medical Group","","None","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: Eligible;Y1 - Peds BH: No Application;Y1 - Peds PCP: Eligible;Y1 - Justice: No Application"
"001Hs0000397qi9IAA","0","","NOVIS VITA","Customer","000000000000000AAA","","","","","","","","","","","","","","","","","2076508140","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-02-20 23:11:06","005Hs00000CSMBoIAP","2025-01-03 21:14:45","005Hs00000EGF78IAH","2025-01-03 21:14:45","2024-12-23 00:00:00","","","","","0","ADULT BH","923982681","cedricm@novisvita.net","","","","","","","","","","","","","923982681","","","None","None","New TI Participant","","","Novis Vita","","","","","","","","","","Y1 - Adult BH: Eligible;Y1 - Adult PCP: No Application;Y1 - Peds BH: No Application;Y1 - Peds PCP: No Application;Y1 - Justice: No Application"
"001Hs00003At6f8IAB","0","","CBI- ShowLow","Clinic","001Hs000037iLf7IAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","CBI- ShowLow","jsoto@cbridges.com","","","110 E. 2nd Street, Winslow AZ 86407","","","","","","","","","","942880847","","","None","None","New TI Participant","1851698666","","","Julie Soto","","Primary","Navajo- Navajo Probation","Jason Cash","jacash@courts.az.gov","","","",""
"001Hs00003At6f9IAB","0","","CHA- Tuscon","Clinic","001Hs000037iLeyIAE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005Hs00000CSMBoIAP","2024-03-11 18:53:20","005Hs00000CSMBoIAP","2024-09-05 04:41:59","005Hs00000EHnDPIA1","2025-03-14 17:31:07","2025-03-14 00:00:00","","","","","1","JUSTICE","CHA- Tuscon","jgleeson@chaarizona.com","","","1773 W. St Mary Road, Suite 105, Tucson, AZ 85745","","","","","","","","","","870728628","","","None","None","New TI Participant","1417330655","","","Jessica Gleeson","","Primary","Pima- ADCRR","Kaci Schwestak, Tim McCann","Kschwest@azadc.gov;Tmmcan@azadc.gov","","","",""
